Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19772301,0xbfec69babaf319d3e62252c4cb4cad8052b66b76,0.925,Tether : Binance,86,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Zerius'
 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Bitcoin Bridge' 'Merkly'
 'Merkly' 'Angle' 'DeFi Kingdoms' 'Merkly' 'USDV' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'CoreDAO' 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms' 'CoreDAO' 'CoreDAO'
 'Angle' 'Stargate' 'CoreDAO' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Merkly' 'Stargate' 'USDV'
 'CoreDAO' 'Stargate' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms'
 'Merkly' 'Angle' 'Merkly' 'Holograph' 'Merkly' 'Merkly' 'Stargate'
 'Angle' 'Angle' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle'
 'Angle' 'Angle' 'Zerius' 'Merkly' 'Zerius' 'Angle' 'Merkly'
 'Harmony Bridge' 'Merkly']",1002.77,11.66,11,10,15,170.31,"[42.21, 0.0, 0, 52.41, 40.89]",28
19772123,0x70bb59bea8c71e03f7f1aa2bec33be4fd5807dc4,0.942,Tether : Binance,91,"['Merkly' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle'
 'Merkly' 'Merkly' 'CoreDAO' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Zerius'
 'Merkly' 'Merkly' 'Angle' 'Angle' 'DeFi Kingdoms' 'Stargate' 'USDV'
 'Merkly' 'DeFi Kingdoms' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'CoreDAO' 'Stargate'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'Angle' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Zerius' 'Merkly'
 'DeFi Kingdoms' 'CoreDAO' 'Holograph' 'Merkly' 'Harmony Bridge' 'Merkly'
 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'CoreDAO' 'USDV'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Zerius'
 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Angle' 'Merkly'
 'DeFi Kingdoms' 'Stargate' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly']",1435.81,15.78,10,10,14,168.24,"[43.88, 0.0, 0, 46.59, 39.71]",28
19772018,0xfe9a53c398bde2c3117628392dc39ec5484cba22,0.907,Tether : Binance,97,"['Merkly' 'Holograph' 'Angle' 'Merkly' 'Aptos Bridge' 'Angle' 'Stargate'
 'Angle' 'Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Angle'
 'Merkly' 'Harmony Bridge' 'DeFi Kingdoms' 'CoreDAO' 'Stargate' 'Angle'
 'Merkly' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly'
 'Merkly' 'Merkly' 'Angle' 'Merkly' 'CoreDAO' 'Merkly' 'Angle' 'USDV'
 'Merkly' 'Stargate' 'Zerius' 'Stargate' 'USDV' 'Merkly' 'DeFi Kingdoms'
 'Merkly' 'Angle' 'DeFi Kingdoms' 'Angle' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'Zerius' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Angle'
 'Angle' 'CoreDAO' 'Angle' 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'CoreDAO' 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Angle' 'Angle' 'Merkly' 'Angle' 'Zerius' 'Zerius' 'Merkly'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'CoreDAO'
 'Merkly' 'Bitcoin Bridge']",1261.43,13,11,10,16,169.53,"[45.15, 0.0, 0, 47.24, 39.48]",28
19771914,0x657932fc6bc879857fff9b7210b53f1b716d1e59,0.916,Tether : Binance,88,"['Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle' 'USDV' 'Merkly'
 'USDV' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'CoreDAO' 'Angle'
 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Stargate' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Stargate'
 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Bitcoin Bridge'
 'Harmony Bridge' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'Angle' 'Merkly'
 'Zerius' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'Zerius' 'DeFi Kingdoms' 'Holograph' 'Angle'
 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle' 'Stargate'
 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Merkly' 'Zerius' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Zerius'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Angle' 'Bitcoin Bridge' 'CoreDAO'
 'DeFi Kingdoms' 'Stargate' 'Angle' 'Angle']",1223.36,13.9,10,10,15,172.97,"[41.79, 0.01, 0, 48.9, 43.05]",28
19771811,0x20a4b8665671c6f081b18d679ae7acd1ad95d604,0.903,Tether : Binance,96,"['Merkly' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'CoreDAO' 'DeFi Kingdoms' 'DeFi Kingdoms' 'USDV' 'Holograph'
 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly' 'Stargate'
 'Angle' 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'Zerius' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle'
 'CoreDAO' 'Merkly' 'Zerius' 'Merkly' 'Merkly' 'Angle' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Zerius'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly'
 'Angle' 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly'
 'Stargate' 'Zerius' 'Merkly' 'CoreDAO' 'Merkly' 'Aptos Bridge' 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Stargate' 'Merkly' 'DeFi Kingdoms' 'CoreDAO' 'Merkly' 'USDV'
 'DeFi Kingdoms' 'DeFi Kingdoms']",699.86,7.29,11,10,15,155.81,"[39.82, 0.0, 0, 48.69, 33.3]",28
19771523,0x50f903321db731d5102fd479f5ef177699b88911,0.934,Tether : Binance,91,"['USDV' 'Merkly' 'DeFi Kingdoms' 'CoreDAO' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Angle' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms'
 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly' 'CoreDAO' 'Angle' 'Stargate'
 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Zerius'
 'Angle' 'Merkly' 'Angle' 'Aptos Bridge' 'Angle' 'CoreDAO' 'Stargate'
 'Merkly' 'DeFi Kingdoms' 'Angle' 'USDV' 'Merkly' 'DeFi Kingdoms'
 'CoreDAO' 'Angle' 'Bitcoin Bridge' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Zerius' 'Stargate' 'Stargate'
 'Zerius' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Holograph' 'Angle' 'Zerius' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms']",483.74,5.32,11,10,15,166.26,"[43.88, 0.0, 0, 48.38, 41.05]",28
19771266,0xd43e17691ddfd874a0cca1822ead734073fe6b11,0.924,Tether : Binance,102,"['DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Stargate' 'Merkly' 'Merkly'
 'Merkly' 'Stargate' 'Bitcoin Bridge' 'Aptos Bridge' 'Merkly' 'Stargate'
 'DeFi Kingdoms' 'USDV' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Merkly'
 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Holograph' 'DeFi Kingdoms'
 'Merkly' 'USDV' 'Merkly' 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Merkly' 'CoreDAO' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Zerius' 'Merkly' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'Zerius' 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'CoreDAO' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'CoreDAO' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'Angle' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Angle' 'CoreDAO' 'Merkly' 'Angle' 'DeFi Kingdoms'
 'Angle' 'CoreDAO' 'Stargate' 'Zerius' 'Merkly' 'Angle' 'Angle' 'Angle']",789.24,7.74,11,10,15,166.99,"[40.44, 0.0, 0, 51.79, 39.08]",28
19771206,0x82b5b9eb3f6c7f8e27644a728a9d7b1213c45c50,0.932,Tether : Binance,84,"['Merkly' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Zerius' 'DeFi Kingdoms' 'CoreDAO' 'Merkly'
 'Merkly' 'Angle' 'USDV' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Angle'
 'Stargate' 'Merkly' 'Harmony Bridge' 'USDV' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Stargate' 'DeFi Kingdoms' 'Merkly'
 'Angle' 'Merkly' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'Angle' 'Angle'
 'Zerius' 'Merkly' 'Merkly' 'Zerius' 'Angle' 'CoreDAO' 'Holograph' 'Angle'
 'Stargate' 'DeFi Kingdoms' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Angle'
 'Merkly' 'Merkly' 'CoreDAO' 'Angle' 'Merkly' 'Zerius' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Angle' 'Angle' 'DeFi Kingdoms' 'Bitcoin Bridge'
 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms'
 'Merkly' 'Angle' 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Angle'
 'Angle' 'CoreDAO' 'DeFi Kingdoms' 'CoreDAO']",495.1,5.89,10,10,14,161.68,"[40.45, 0.0, 0, 46.21, 38.03]",28
19771150,0xa1d5581cb848fba959acd44de2b30319649ddb4b,0.918,Tether : Binance,92,"['Merkly' 'Merkly' 'Harmony Bridge' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'Zerius' 'CoreDAO' 'DeFi Kingdoms' 'Merkly' 'Merkly'
 'Zerius' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Aptos Bridge' 'Merkly' 'Angle' 'Merkly' 'CoreDAO' 'USDV'
 'DeFi Kingdoms' 'Angle' 'Merkly' 'Holograph' 'Stargate' 'Angle'
 'Stargate' 'DeFi Kingdoms' 'Stargate' 'Angle' 'Stargate' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Angle' 'CoreDAO' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly'
 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Angle'
 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly'
 'CoreDAO' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Angle'
 'CoreDAO' 'Merkly' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Zerius' 'Angle'
 'USDV']",739.98,8.04,11,10,16,163.8,"[42.05, 0.01, 0, 44.78, 41.28]",28
19770997,0xd74a794cbec05f861bb6472a23d4d1f934402776,0.902,Tether : Binance,107,"['DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'Zerius' 'Angle' 'CoreDAO'
 'Merkly' 'Merkly' 'Aptos Bridge' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'CoreDAO' 'Merkly' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'USDV' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'CoreDAO' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Zerius'
 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Stargate' 'DeFi Kingdoms'
 'Merkly' 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'Zerius' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'USDV' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Stargate'
 'Merkly' 'Stargate' 'Angle' 'Zerius' 'Angle' 'Angle' 'DeFi Kingdoms'
 'Merkly' 'Angle' 'Holograph' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Merkly' 'CoreDAO' 'Merkly'
 'DeFi Kingdoms' 'CoreDAO' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Stargate'
 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly']",660.16,6.17,11,10,14,167.45,"[41.62, 0.0, 0, 48.13, 41.76]",28
19770951,0xd3a7dbd0a6bc8b65b77e856d5343a993a4584f73,0.932,Tether : Binance,99,"['Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly'
 'DeFi Kingdoms' 'Angle' 'Merkly' 'Merkly' 'Zerius' 'Merkly' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Merkly' 'USDV' 'Merkly' 'Merkly' 'Holograph'
 'Angle' 'CoreDAO' 'DeFi Kingdoms' 'Angle' 'Merkly' 'Angle' 'CoreDAO'
 'Merkly' 'Zerius' 'Merkly' 'Merkly' 'Stargate' 'Angle' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Zerius'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'CoreDAO'
 'DeFi Kingdoms' 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Stargate' 'Angle' 'DeFi Kingdoms'
 'Aptos Bridge' 'CoreDAO' 'Merkly' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Merkly' 'USDV' 'Angle'
 'Angle' 'Angle' 'Stargate' 'DeFi Kingdoms' 'Merkly' 'Angle']",484.84,4.9,11,10,15,177.96,"[44.88, 0.0, 0, 48.81, 43.13]",28
19770844,0xe4538f1e8d2c07b16dad27cdfc546a3e56c3b1ae,0.903,Tether : Binance,90,"['Merkly' 'DeFi Kingdoms' 'Merkly' 'Zerius' 'Angle' 'USDV'
 'Harmony Bridge' 'CoreDAO' 'Zerius' 'Angle' 'Angle' 'Angle' 'Angle'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly'
 'Zerius' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'CoreDAO' 'Angle' 'Merkly' 'Merkly' 'USDV'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Zerius' 'Merkly'
 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Stargate' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Angle' 'DeFi Kingdoms' 'Merkly'
 'CoreDAO' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Holograph' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Aptos Bridge' 'Merkly' 'Stargate' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly']",500.08,5.56,10,10,16,157.15,"[38.37, 0.0, 0, 49.28, 35.38]",28
19770464,0xf21096dc02aa72aa910b11d1336697ab50a5569e,0.91,Tether : Binance,98,"['Merkly' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Angle' 'Zerius' 'Merkly'
 'CoreDAO' 'Angle' 'Stargate' 'Aptos Bridge' 'Merkly' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'USDV' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'Angle'
 'Angle' 'Angle' 'DeFi Kingdoms' 'Angle' 'Angle' 'Merkly' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'USDV' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'CoreDAO' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly'
 'Angle' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Holograph' 'Angle'
 'Angle' 'DeFi Kingdoms' 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'Merkly' 'Zerius' 'Angle'
 'Merkly' 'DeFi Kingdoms' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Stargate'
 'Merkly' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Zerius'
 'DeFi Kingdoms' 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'CoreDAO'
 'Angle' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly' 'Angle'
 'Zerius' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Stargate' 'CoreDAO' 'Merkly']",499.51,5.1,11,10,15,164.88,"[40.74, 0.0, 0, 49.22, 40.0]",28
19770381,0x846736da8b56fc1bdce6bc5d0327fe4d2ad987d5,0.903,Tether : Binance,93,"['Merkly' 'DeFi Kingdoms' 'Angle' 'Harmony Bridge' 'DeFi Kingdoms'
 'Merkly' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'Merkly' 'CoreDAO' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Aptos Bridge' 'Merkly' 'Merkly' 'Holograph'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Zerius' 'Merkly' 'Angle'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'Merkly' 'Stargate' 'Angle' 'Angle' 'DeFi Kingdoms' 'Bitcoin Bridge'
 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Zerius' 'Merkly' 'Angle'
 'Merkly' 'Stargate' 'USDV' 'DeFi Kingdoms' 'Angle' 'Merkly' 'CoreDAO'
 'Angle' 'DeFi Kingdoms' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly'
 'Zerius' 'CoreDAO' 'Zerius' 'USDV' 'DeFi Kingdoms' 'Merkly' 'Stargate'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'Merkly' 'Stargate' 'Angle'
 'DeFi Kingdoms' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Merkly']",651.33,7,11,10,16,163.44,"[44.64, 0.0, 0, 49.03, 36.81]",28
19770334,0xd5e0a12b4d8d88c06ea106e5cafb3d88d7d12cc8,0.914,Tether : Binance,100,"['DeFi Kingdoms' 'Angle' 'Merkly' 'Stargate' 'Aptos Bridge' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'DeFi Kingdoms' 'Stargate' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Merkly' 'Merkly' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Angle' 'USDV'
 'Merkly' 'DeFi Kingdoms' 'Angle' 'Merkly' 'Merkly' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Angle'
 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Stargate' 'CoreDAO'
 'CoreDAO' 'Merkly' 'Bitcoin Bridge' 'DeFi Kingdoms' 'Stargate' 'Merkly'
 'DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'Merkly' 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'CoreDAO' 'Merkly'
 'CoreDAO' 'Merkly' 'Angle' 'Zerius' 'Merkly' 'Holograph' 'DeFi Kingdoms'
 'Angle' 'Merkly' 'Angle' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'Merkly' 'Stargate' 'Merkly' 'USDV' 'Merkly' 'Angle' 'Angle' 'Zerius'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Zerius'
 'Merkly' 'Merkly' 'Zerius' 'CoreDAO' 'Merkly']",668.96,6.69,11,10,16,160.51,"[36.46, 0.0, 0, 49.47, 38.59]",28
19770234,0x1304c3d36f2c66d2a827861e7cb272439dde8c71,0.9,Tether : Binance,100,"['Angle' 'DeFi Kingdoms' 'Bitcoin Bridge' 'Merkly' 'CoreDAO' 'Stargate'
 'DeFi Kingdoms' 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Zerius'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'Zerius' 'DeFi Kingdoms'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly'
 'Merkly' 'Stargate' 'CoreDAO' 'USDV' 'Angle' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'Holograph' 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle'
 'DeFi Kingdoms' 'Angle' 'Angle' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Zerius' 'Merkly' 'Merkly' 'USDV' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'Merkly' 'Stargate' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Angle'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Merkly' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Angle' 'Merkly' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Merkly'
 'CoreDAO' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Angle']",823.72,8.24,10,10,15,162.48,"[40.0, 0.0, 0, 46.16, 34.29]",28
